,company,title,salary,location,date
1518,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"100,022","HOUSTON, TX",02/26/2019
1519,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"100,022","HOUSTON, TX",03/26/2020
1520,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"102,000","HOUSTON, TX",03/17/2016
1521,"




",null,null,null,null
1522,CONOCOPHILLIPS COMPANY,DATA SCIENTIST,"102,223","HOUSTON, TX",05/01/2019
1523,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"102,310","HOUSTON, TX",03/20/2019
1524,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"102,310","HOUSTON, TX",02/25/2020
1525,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"102,310","HOUSTON, TX",05/11/2020
1526,THE METHODIST HOSPITAL RESEARCH INSTITUTE,DATA SCIENTIST,"103,293","HOUSTON, TX",11/18/2021
1527,THE METHODIST HOSPITAL RESEARCH INSTITUTE,DATA SCIENTIST,"103,293","HOUSTON, TX",12/01/2021
1528,REVOCHEM LLC,DATA SCIENTIST,"103,334","HOUSTON, TX",08/16/2021
1529,REVOCHEM LLC,DATA SCIENTIST,"103,334","HOUSTON, TX",04/08/2022
1530,SANCHEZ OIL & GAS CORPORATION,DATA SCIENTIST,"104,000","HOUSTON, TX",03/16/2017
1531,MURPHY EXPLORATION & PRODUCTION COMPANY USA,DATA SCIENTIST,"105,000","HOUSTON, TX",06/28/2021
1532,CORTEVA AGRISCIENCE LLC,DATA SCIENTIST,"105,394","HOUSTON, TX",01/19/2022
1533,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"107,250","HOUSTON, TX",02/22/2017
1534,NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,DATA SCIENTIST,"108,000","HOUSTON, TX",04/26/2022
1535,TELADOC HEALTH INC,DATA SCIENTIST,"109,595","HOUSTON, TX",02/22/2022
1536,ZB NA,DATA SCIENTIST,"110,000","HOUSTON, TX",11/21/2016
1537,BKO SERVICES INC,DATA SCIENTIST,"110,000","HOUSTON, TX",03/28/2022
1538,BKO SERVICES INC,DATA SCIENTIST,"110,000","HOUSTON, TX",04/09/2022
1539,CONOCOPHILLIPS COMPANY,DATA SCIENTIST,"110,080","HOUSTON, TX",03/11/2019
1540,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"110,323","HOUSTON, TX",11/25/2019
1541,INTERNATIONAL BUSINESS MACHINES CORPORATION,DATA SCIENTIST,"110,323","HOUSTON, TX",11/27/2019
1542,VIRTUOSO INFO SYSTEMS INC,DATA SCIENTIST,"110,323","HOUSTON, TX",05/28/2021
1543,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"112,723","HOUSTON, TX",10/25/2021
1544,TAILORED SHARED SERVICES LLC,DATA SCIENTIST,"113,922","HOUSTON, TX",02/09/2022
1545,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"113,964","HOUSTON, TX",03/10/2020
1546,TMH PHYSICIAN ORGANIZATION,DATA SCIENTIST,"116,009","HOUSTON, TX",09/21/2021
1547,ENSCO INCORPORATED,DATA SCIENTIST,"116,480","HOUSTON, TX",03/20/2020
1548,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"117,260","HOUSTON, TX",01/27/2017
1549,RUTHS ANALYTICS AND INNOVATION LLC,DATA SCIENTIST,"119,276","HOUSTON, TX",03/17/2015
1550,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"119,988","HOUSTON, TX",01/18/2022
1551,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"119,988","HOUSTON, TX",12/08/2021
1552,COMBOCURVE INC,DATA SCIENTIST,"120,000","HOUSTON, TX",04/12/2022
1553,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"121,953","HOUSTON, TX",03/14/2019
1554,SHELL GLOBAL SOLUTIONS (US) INC,DATA SCIENTIST,"124,000","HOUSTON, TX",03/15/2017
1555,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"124,020","HOUSTON, TX",03/02/2020
1556,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"125,060","HOUSTON, TX",10/18/2021
1557,SENSIA LLC,DATA SCIENTIST,"126,516","HOUSTON, TX",05/13/2021
1558,ARUNDO ANALYTICS INC,DATA SCIENTIST,"128,000","HOUSTON, TX",03/19/2019
1559,SYSCO CORPORATION,DATA SCIENTIST,"130,000","HOUSTON, TX",10/01/2020
1560,SHELL INFORMATION TECHNOLOGY INTERNATIONAL INC,DATA SCIENTIST,"130,000","HOUSTON, TX",12/15/2021
1561,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,DATA SCIENTIST,"140,000","HOUSTON, TX",04/12/2021
1562,"




",null,null,null,null
1563,ORACLE AMERICA INC,DATA SCIENTIST,"141,586","HOUSTON, TX",07/09/2021
1564,AMAZON WEB SERVICES INC,DATA SCIENTIST,"145,000","HOUSTON, TX",12/13/2019
1565,SCHLUMBERGER TECHNOLOGY CORPORATION,DATA SCIENTIST,"150,020","HOUSTON, TX",02/14/2022
1566,KASTECH SOLUTIONS LLC,DATA SCIENTIST,"165,000","HOUSTON, TX",01/25/2019
1567,APPLE INC,DATA SCIENTIST,"175,000","HOUSTON, TX",12/01/2021
1568,LONK INC,DATA SCIENTIST,"175,000","HOUSTON, TX",08/04/2021
1569,ADECCO GROUP NA/MODIS INC,DATA SCIENTIST,"94,120","PHILADELPHIA, PA",04/02/2021
1570,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,DATA SCIENTIST,"53,394","PHILADELPHIA, PA",12/06/2019
1571,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,DATA SCIENTIST,"53,394","PHILADELPHIA, PA",12/06/2019
1572,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,DATA SCIENTIST,"58,198","PHILADELPHIA, PA",09/24/2021
1573,COMCAST CABLE COMMUNICATIONS LLC,DATA SCIENTIST,"58,552","PHILADELPHIA, PA",01/30/2020
1574,WEBLINC CORP,DATA SCIENTIST,"62,525","PHILADELPHIA, PA",03/20/2015
1575,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,DATA SCIENTIST,"63,502","PHILADELPHIA, PA",11/16/2020
1576,WELLIGENCE INC,DATA SCIENTIST,"70,000","PHILADELPHIA, PA",04/17/2020
1577,MARKET RESOURCE PARTNERS,DATA SCIENTIST,"72,000","PHILADELPHIA, PA",03/16/2017
1578,MARKET RESOURCE PARTNERS,DATA SCIENTIST,"72,000","PHILADELPHIA, PA",03/16/2017
1579,"
 
",null,null,null,null
1580,BKFS I SERVICES LLC,DATA SCIENTIST,"75,000","PHILADELPHIA, PA",03/08/2021
1581,ITLIZE GLOBAL LLC,DATA SCIENTIST,"77,050","PHILADELPHIA, PA",03/12/2018
1582,NORTH AMERICAN PUBLISHING CO,DATA SCIENTIST,"77,500","PHILADELPHIA, PA",03/17/2017
1583,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,DATA SCIENTIST,"77,542","PHILADELPHIA, PA",12/28/2021
1584,DREXEL UNIVERSITY,DATA SCIENTIST,"81,000","PHILADELPHIA, PA",04/26/2021
1585,EFICENS SYSTEMS LLC,DATA SCIENTIST,"83,100","PHILADELPHIA, PA",04/21/2022
1586,FIS MANAGEMENT SERVICES LLC,DATA SCIENTIST,"85,000","PHILADELPHIA, PA",02/18/2021
1587,ELSEVIER INC,DATA SCIENTIST,"85,000","PHILADELPHIA, PA",03/08/2019
1588,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,DATA SCIENTIST,"85,322","PHILADELPHIA, PA",10/07/2020
1589,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,DATA SCIENTIST,"85,322","PHILADELPHIA, PA",12/11/2020
1590,RANG TECHNOLOGIES INC,DATA SCIENTIST,"97,000","PHILADELPHIA, PA",03/20/2017
1591,ACE AMERICAN INSURANCE COMPANY,DATA SCIENTIST,"98,000","PHILADELPHIA, PA",04/19/2021
1592,RANG TECHNOLOGIES INC,DATA SCIENTIST,"100,000","PHILADELPHIA, PA",03/11/2017
1593,INMARKET MEDIA LLC,DATA SCIENTIST,"102,847","PHILADELPHIA, PA",05/07/2021
1594,RUBY RENEWABLE RESOURCES LLC,DATA SCIENTIST,"104,999","PHILADELPHIA, PA",03/17/2022
1595,RUBY RENEWABLE RESOURCES LLC,DATA SCIENTIST,"104,999","PHILADELPHIA, PA",03/17/2022
1596,SYSTEM SOFT TECHNOLOGIES LLC,DATA SCIENTIST,"115,000","PHILADELPHIA, PA",02/07/2020
1597,DECISION RESOURCES LLC,DATA SCIENTIST,"125,000","PHILADELPHIA, PA",04/15/2022
1598,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,DATA SCIENTIST,"128,500","PHILADELPHIA, PA",09/11/2019
1599,MICROSOFT CORPORATION,DATA SCIENTIST,"150,000","PHILADELPHIA, PA",12/03/2021
1600,POPULUS GROUP LLC,DATA SCIENTIST,"86,000","PHOENIX, AZ",04/06/2021
1601,POPULUS GROUP LLC,DATA SCIENTIST,"86,000","PHOENIX, AZ",03/03/2020
1602,POPULUS GROUP LLC,DATA SCIENTIST,"86,000","PHOENIX, AZ",02/19/2021
1603,POPULUS GROUP LLC,DATA SCIENTIST,"86,000","PHOENIX, AZ",04/06/2021
1604,ENEXUS GLOBAL INC,DATA SCIENTIST,"154,000","PHOENIX, AZ",11/15/2021
1605,ENEXUS GLOBAL INC,DATA SCIENTIST,"154,000","PHOENIX, AZ",11/16/2021
1606,SWIFT TRANSPORTATION INC,DATA SCIENTIST,"67,621","PHOENIX, AZ",02/06/2020
1607,NGA GROUP INC,DATA SCIENTIST,"67,725","PHOENIX, AZ",10/21/2019
1608,SMARTWORKS LLC,DATA SCIENTIST,"68,000","PHOENIX, AZ",04/14/2022
1609,SEMICONDUCTOR COMPONENTS INDUSTRIES LLC,DATA SCIENTIST,"80,000","PHOENIX, AZ",08/04/2021
1610,"
 
",null,null,null,null
1611,THE UNIVERSITY OF PHOENIX INC,DATA SCIENTIST,"80,336","PHOENIX, AZ",04/13/2021
1612,THE UNIVERSITY OF PHOENIX INC,DATA SCIENTIST,"80,336","PHOENIX, AZ",04/19/2021
1613,DYNAMIC TECHNOLOGY INC,DATA SCIENTIST,"84,000","PHOENIX, AZ",04/26/2021
1614,CABLE ONE INC,DATA SCIENTIST,"88,566","PHOENIX, AZ",03/05/2019
1615,CABLE ONE INC,DATA SCIENTIST,"88,566","PHOENIX, AZ",03/05/2019
1616,CABLE ONE INC,DATA SCIENTIST,"88,566","PHOENIX, AZ",03/05/2019
1617,AMERICAN EXPRESS COMPANY,DATA SCIENTIST,"89,000","PHOENIX, AZ",02/27/2018
1618,AMERICAN EXPRESS COMPANY,DATA SCIENTIST,"89,000","PHOENIX, AZ",03/23/2018
1619,CABLE ONE INC,DATA SCIENTIST,"94,058","PHOENIX, AZ",07/17/2019
1620,CABLE ONE INC,DATA SCIENTIST,"95,000","PHOENIX, AZ",04/30/2020
1621,MASTER INTERNATIONAL CORPORATION,DATA SCIENTIST,"95,000","PHOENIX, AZ",05/04/2020
1622,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,DATA SCIENTIST,"105,000","PHOENIX, AZ",03/15/2017
1623,SEMICONDUCTOR COMPONENTS INDUSTRIES LLC,DATA SCIENTIST,"110,000","PHOENIX, AZ",11/09/2021
1624,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,DATA SCIENTIST,"113,256","PHOENIX, AZ",07/15/2021
1625,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,DATA SCIENTIST,"113,256","PHOENIX, AZ",11/01/2021
1626,AMERICAN EXPRESS COMPANY,DATA SCIENTIST,"114,725","PHOENIX, AZ",03/17/2017
1627,AMERICAN EXPRESS COMPANY,DATA SCIENTIST,"118,000","PHOENIX, AZ",12/07/2021
1628,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,DATA SCIENTIST,"125,100","PHOENIX, AZ",01/21/2022
1629,PROKARMA INC,DATA SCIENTIST,"126,672","PHOENIX, AZ",05/17/2021
1630,SECUREKLOUD TECHNOLOGIES INC,DATA SCIENTIST,"128,800","PHOENIX, AZ",07/22/2021
1631,VALASSIS COMMUNICATIONS INC,DATA SCIENTIST,"66,700","SAN ANTONIO, TX",11/15/2018
1632,HARLAND CLARKE CORPORATION,DATA SCIENTIST,"71,099","SAN ANTONIO, TX",02/16/2018
1633,TASKUS USA LLC,DATA SCIENTIST,"75,000","SAN ANTONIO, TX",04/01/2022
1634,TASKUS USA LLC,DATA SCIENTIST,"75,000","SAN ANTONIO, TX",02/17/2022
1635,TASKUS USA LLC,DATA SCIENTIST,"85,000","SAN ANTONIO, TX",03/31/2020
1636,IBM CORPORATION,DATA SCIENTIST,"85,467","SAN ANTONIO, TX",04/27/2020
1637,SYDATA INC,DATA SCIENTIST,"85,700","SAN ANTONIO, TX",04/09/2020
1638,CAPITAL GROUP COMPANIES GLOBAL,DATA SCIENTIST,"88,406","SAN ANTONIO, TX",03/12/2020
1639,CAPITAL GROUP COMPANIES GLOBAL,DATA SCIENTIST,"88,406","SAN ANTONIO, TX",03/12/2020
1640,OPTUM SERVICES INC,DATA SCIENTIST,"90,000","SAN ANTONIO, TX",03/08/2022
1641,"
 
",null,null,null,null
1642,TASKUS USA LLC,DATA SCIENTIST,"92,400","SAN ANTONIO, TX",03/15/2022
1643,PETCO ANIMAL SUPPLIES STORES INC,DATA SCIENTIST,"110,000","SAN ANTONIO, TX",02/21/2020
1644,IHEARTMEDIA MANAGEMENT SERVICES INC,DATA SCIENTIST,"130,000","SAN ANTONIO, TX",11/11/2021
1645,CALIFORNIANS FOR EQUAL RIGHTS FOUNDATION,DATA SCIENTIST,"60,000","SAN DIEGO, CA",04/21/2021
1646,LOCBIT INC,DATA SCIENTIST,"65,500","SAN DIEGO, CA",04/09/2021
1647,GROUPSOLVER INC,DATA SCIENTIST,"67,600","SAN DIEGO, CA",04/11/2022
1648,TUSIMPLE INC,DATA SCIENTIST,"74,942","SAN DIEGO, CA",03/26/2021
1649,LOCBIT INC,DATA SCIENTIST,"80,000","SAN DIEGO, CA",05/01/2020
1650,TUSIMPLE INC,DATA SCIENTIST,"80,662","SAN DIEGO, CA",07/29/2021
1651,MEDTRONIC INC,DATA SCIENTIST,"83,346","SAN DIEGO, CA",05/20/2021
1652,INTUIT INC,DATA SCIENTIST,"84,282","SAN DIEGO, CA",02/04/2021
1653,INTUIT INC,DATA SCIENTIST,"84,282","SAN DIEGO, CA",02/08/2021
1654,CYMER LLC,DATA SCIENTIST,"87,807","SAN DIEGO, CA",11/23/2016
1655,"
 
",null,null,null,null
1656,CA INC,DATA SCIENTIST,"90,000","SAN DIEGO, CA",03/06/2015
1657,CUBIC TRANSPORTATION SYSTEMS INC,DATA SCIENTIST,"92,082","SAN DIEGO, CA",03/16/2022
1658,ATLAS GENERAL INSURANCE SERVICES LLC,DATA SCIENTIST,"92,539","SAN DIEGO, CA",03/30/2020
1659,CA INC,DATA SCIENTIST,"92,700","SAN DIEGO, CA",03/08/2016
1660,NOVARTIS INSTITUTE FOR FUNCTIONAL GENOMICS INC,DATA SCIENTIST,"93,000","SAN DIEGO, CA",11/30/2016
1661,HP INC,DATA SCIENTIST,"93,392","SAN DIEGO, CA",02/24/2022
1662,ARCTRADE INC,DATA SCIENTIST,"94,058","SAN DIEGO, CA",04/20/2020
1663,APPLIED DATA FINANCE LLC,DATA SCIENTIST,"95,000","SAN DIEGO, CA",03/07/2016
1664,ID ANALYTICS LLC,DATA SCIENTIST,"95,000","SAN DIEGO, CA",02/22/2016
1665,APPLIED DATA FINANCE LLC,DATA SCIENTIST,"95,000","SAN DIEGO, CA",03/06/2017
1666,CUBIC TRANSPORTATION SYSTEMS INC,DATA SCIENTIST,"96,000","SAN DIEGO, CA",03/23/2021
1667,CUBIC TRANSPORTATION SYSTEMS INC,DATA SCIENTIST,"96,000","SAN DIEGO, CA",03/26/2021
1668,INTEL CORPORATION,DATA SCIENTIST,"99,154","SAN DIEGO, CA",02/21/2018
1669,RESMED INC,DATA SCIENTIST,"99,195","SAN DIEGO, CA",03/12/2019
1670,SERVICENOW INC,DATA SCIENTIST,"100,485","SAN DIEGO, CA",01/20/2017
1671,INTEL CORPORATION,DATA SCIENTIST,"101,296","SAN DIEGO, CA",02/15/2021
1672,INTEL CORPORATION,DATA SCIENTIST,"101,296","SAN DIEGO, CA",03/09/2021
1673,NOVARTIS INSTITUTE FOR FUNCTIONAL GENOMICS INC,DATA SCIENTIST,"102,044","SAN DIEGO, CA",02/24/2016
1674,EXPERIAN SERVICES CORPORATION,DATA SCIENTIST,"102,502","SAN DIEGO, CA",10/25/2019
1675,MED DATA QUEST INC,DATA SCIENTIST,"102,502","SAN DIEGO, CA",02/17/2020
1676,PSEMI CORPORATION,DATA SCIENTIST,"103,000","SAN DIEGO, CA",08/17/2021
1677,INTUIT INC,DATA SCIENTIST,"104,250","SAN DIEGO, CA",01/25/2022
1678,ID ANALYTICS LLC,DATA SCIENTIST,"105,000","SAN DIEGO, CA",03/08/2017
1679,CYMER LLC,DATA SCIENTIST,"105,040","SAN DIEGO, CA",06/20/2018
1680,EXPERIAN INFORMATION SOLUTIONS INC,DATA SCIENTIST,"107,000","SAN DIEGO, CA",03/18/2015
1681,PSEMI CORPORATION,DATA SCIENTIST,"107,000","SAN DIEGO, CA",02/11/2021
1682,INTEL CORPORATION,DATA SCIENTIST,"108,139","SAN DIEGO, CA",03/02/2019
1683,INTEL CORPORATION,DATA SCIENTIST,"108,139","SAN DIEGO, CA",07/23/2018
1684,SERVICENOW INC,DATA SCIENTIST,"109,325","SAN DIEGO, CA",04/03/2020
1685,"




",null,null,null,null
1686,EXPERIAN INFORMATION SOLUTIONS INC,DATA SCIENTIST,"110,000","SAN DIEGO, CA",03/17/2015
1687,EXPERIAN INFORMATION SOLUTIONS INC,DATA SCIENTIST,"110,000","SAN DIEGO, CA",02/24/2022
1688,ICX MEDIA INC,DATA SCIENTIST,"110,000","SAN DIEGO, CA",02/11/2019
1689,CLINICOMP INTERNATIONAL INC,DATA SCIENTIST,"110,000","SAN DIEGO, CA",03/12/2020
1690,RESMED INC,DATA SCIENTIST,"111,000","SAN DIEGO, CA",03/04/2022
1691,CA INC,DATA SCIENTIST,"112,000","SAN DIEGO, CA",03/08/2016
1692,INTEL CORPORATION,DATA SCIENTIST,"112,694","SAN DIEGO, CA",03/09/2018
1693,CA INC,DATA SCIENTIST,"113,120","SAN DIEGO, CA",03/08/2017
1694,EXPERIAN SERVICES CORPORATION,DATA SCIENTIST,"114,240","SAN DIEGO, CA",03/04/2020
1695,CA INC,DATA SCIENTIST,"115,000","SAN DIEGO, CA",03/08/2017
1696,EDF RENEWABLES INC,DATA SCIENTIST,"117,300","SAN DIEGO, CA",04/13/2022
1697,INTEL CORPORATION,DATA SCIENTIST,"117,499","SAN DIEGO, CA",02/02/2017
1698,ID ANALYTICS LLC,DATA SCIENTIST,"118,000","SAN DIEGO, CA",03/21/2018
1699,ID ANALYTICS LLC,DATA SCIENTIST,"118,000","SAN DIEGO, CA",02/22/2018
1700,RESMED DIGITAL HEALTH INC,DATA SCIENTIST,"118,000","SAN DIEGO, CA",02/16/2021
1701,INTUIT INC,DATA SCIENTIST,"118,498","SAN DIEGO, CA",01/29/2019
1702,S-3 RESEARCH LLC,DATA SCIENTIST,"120,000","SAN DIEGO, CA",02/16/2021
1703,APPLE INC,DATA SCIENTIST,"125,000","SAN DIEGO, CA",04/28/2021
1704,INTUIT INC,DATA SCIENTIST,"125,000","SAN DIEGO, CA",01/25/2019
1705,CA INC,DATA SCIENTIST,"125,000","SAN DIEGO, CA",03/08/2017
1706,PETCO ANIMAL SUPPLIES STORES INC,DATA SCIENTIST,"128,000","SAN DIEGO, CA",03/02/2022
1707,PETCO ANIMAL SUPPLIES STORES INC,DATA SCIENTIST,"128,000","SAN DIEGO, CA",03/14/2022
1708,EXPERIAN INFORMATION SOLUTIONS INC,DATA SCIENTIST,"128,400","SAN DIEGO, CA",02/10/2021
1709,IHEARTMEDIA MANAGEMENT SERVICES INC,DATA SCIENTIST,"130,000","SAN DIEGO, CA",12/01/2020
1710,DECCAN INTERNATIONAL,DATA SCIENTIST,"130,000","SAN DIEGO, CA",02/03/2022
1711,FIGMA INC,DATA SCIENTIST,"130,000","SAN DIEGO, CA",03/03/2022
1712,TERADATA OPERATIONS INC,DATA SCIENTIST,"134,514","SAN DIEGO, CA",01/09/2017
1713,POINT PREDICTIVE INC,DATA SCIENTIST,"135,000","SAN DIEGO, CA",12/24/2020
1714,SONY INTERACTIVE ENTERTAINMENT LLC,DATA SCIENTIST,"140,000","SAN DIEGO, CA",03/30/2022
1715,CA INC,DATA SCIENTIST,"143,819","SAN DIEGO, CA",05/01/2020
1716,COINBASE INC,DATA SCIENTIST,"144,000","SAN DIEGO, CA",07/02/2021
1717,SQUARE INC,DATA SCIENTIST,"145,000","SAN DIEGO, CA",10/11/2021
1718,EXPERIAN SERVICES CORPORATION,DATA SCIENTIST,"146,000","SAN DIEGO, CA",03/03/2022
1719,CA INC,DATA SCIENTIST,"146,138","SAN DIEGO, CA",03/24/2022
1720,APPLE INC,DATA SCIENTIST,"150,000","SAN DIEGO, CA",04/21/2021
1721,LENDINGCLUB BANK NATIONAL ASSOCIATION,DATA SCIENTIST,"155,000","SAN DIEGO, CA",03/09/2022
1722,TELESIGN CORPORATION,DATA SCIENTIST,"178,000","SAN DIEGO, CA",08/04/2021
1723,PINNACLE TECHNICAL RESOURCES INC,DATA SCIENTIST,"170,000","DALLAS, TX",03/18/2019
1724,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST,"54,300","DALLAS, TX",03/31/2021
1725,GDT ADVANCED SOLUTIONS LLC,DATA SCIENTIST,"55,000","DALLAS, TX",03/13/2017
1726,GDT ADVANCED SOLUTIONS LLC,DATA SCIENTIST,"55,000","DALLAS, TX",03/13/2017
1727,DATA SCIENCE TECHNOLOGIES LLC,DATA SCIENTIST,"58,178","DALLAS, TX",11/26/2021
1728,IHS GLOBAL INC,DATA SCIENTIST,"58,178","DALLAS, TX",01/28/2022
1729,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST,"61,000","DALLAS, TX",10/04/2019
1730,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST,"65,000","DALLAS, TX",08/20/2021
1731,NTE MOBILITY PARTNERS LLC,DATA SCIENTIST,"65,000","DALLAS, TX",02/09/2017
1732,LANTERN PHARMA INC,DATA SCIENTIST,"65,000","DALLAS, TX",03/08/2018
1733,"
 
",null,null,null,null
1734,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST,"65,001","DALLAS, TX",08/20/2021
1735,PUBLISHING CONCEPTS LP,DATA SCIENTIST,"67,000","DALLAS, TX",03/16/2020
1736,PUBLISHING CONCEPTS LP,DATA SCIENTIST,"67,000","DALLAS, TX",03/16/2020
1737,PUBLISHING CONCEPTS LP,DATA SCIENTIST,"67,000","DALLAS, TX",03/16/2020
1738,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST,"70,000","DALLAS, TX",07/30/2021
1739,SOUTHWEST AIRLINES CO,DATA SCIENTIST,"72,600","DALLAS, TX",04/04/2018
1740,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST,"73,692","DALLAS, TX",06/12/2020
1741,SOUTHWEST AIRLINES CO,DATA SCIENTIST,"74,734","DALLAS, TX",10/30/2018
1742,NIRVANA ENTERPRISES LLC,DATA SCIENTIST,"75,000","DALLAS, TX",03/18/2019
1743,WATTERS DESIGNS INC,DATA SCIENTIST,"75,000","DALLAS, TX",03/14/2017
1744,WATTERS DESIGNS INC,DATA SCIENTIST,"75,000","DALLAS, TX",03/01/2018
1745,BAMBINO TECHNOLOGIES INC,DATA SCIENTIST,"77,189","DALLAS, TX",03/25/2019
1746,IBM CORPORATION,DATA SCIENTIST,"79,560","DALLAS, TX",02/21/2020
1747,TRINITY INDUSTRIES INC,DATA SCIENTIST,"80,000","DALLAS, TX",03/20/2018
1748,DSQUORUM LLC,DATA SCIENTIST,"80,000","DALLAS, TX",05/27/2021
1749,IBM CORPORATION,DATA SCIENTIST,"80,974","DALLAS, TX",01/11/2019
1750,IBM CORPORATION,DATA SCIENTIST,"80,974","DALLAS, TX",02/04/2019
1751,MOUNTAIN IT SOLUTIONS LLC,DATA SCIENTIST,"81,000","DALLAS, TX",03/13/2019
1752,MOUNTAIN IT SOLUTIONS LLC,DATA SCIENTIST,"81,000","DALLAS, TX",03/13/2019
1753,MOUNTAIN IT SOLUTIONS LLC,DATA SCIENTIST,"81,000","DALLAS, TX",03/19/2019
1754,MOUNTAIN IT SOLUTIONS LLC,DATA SCIENTIST,"81,000","DALLAS, TX",03/19/2019
1755,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST,"82,000","DALLAS, TX",08/23/2021
1756,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"82,000","DALLAS, TX",05/25/2021
1757,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"82,000","DALLAS, TX",03/11/2021
1758,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"82,000","DALLAS, TX",03/15/2021
1759,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"82,000","DALLAS, TX",04/07/2021
1760,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"82,000","DALLAS, TX",04/21/2021
1761,UT SOUTHWESTERN MEDICAL CENTER,DATA SCIENTIST,"85,000","DALLAS, TX",08/20/2021
1762,E BUSINESS STAFFING INC,DATA SCIENTIST,"85,000","DALLAS, TX",03/12/2018
1763,"




",null,null,null,null
1764,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"85,000","DALLAS, TX",08/08/2018
1765,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"87,096","DALLAS, TX",02/19/2020
1766,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"87,096","DALLAS, TX",02/19/2020
1767,WATTERS DESIGNS INC,DATA SCIENTIST,"88,000","DALLAS, TX",03/02/2020
1768,DUKE-AI LLC,DATA SCIENTIST,"89,000","DALLAS, TX",05/17/2021
1769,HITECH NETWORK SOLUTIONS LLC,DATA SCIENTIST,"90,000","DALLAS, TX",10/09/2021
1770,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"90,000","DALLAS, TX",03/20/2020
1771,MATCH GROUP LLC,DATA SCIENTIST,"90,000","DALLAS, TX",04/04/2022
1772,PIECES TECHNOLOGIES INC,DATA SCIENTIST,"90,000","DALLAS, TX",03/15/2017
1773,METHODS AND MASTERY LLC,DATA SCIENTIST,"90,000","DALLAS, TX",03/01/2021
1774,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"90,000","DALLAS, TX",02/13/2020
1775,ACADEMIC PARTNERSHIPS LLC,DATA SCIENTIST,"90,000","DALLAS, TX",03/02/2017
1776,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"90,000","DALLAS, TX",03/20/2020
1777,CBRE INC,DATA SCIENTIST,"90,000","DALLAS, TX",03/22/2022
1778,TRINITY INDUSTRIES INC,DATA SCIENTIST,"90,000","DALLAS, TX",01/08/2020
1779,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"90,000","DALLAS, TX",03/02/2021
1780,WAL-MART ASSOCIATES INC,DATA SCIENTIST,"90,000","DALLAS, TX",03/08/2021
