,company,title,salary,location,date
4451,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"78,478","SEATTLE, WA",04/13/2021
4452,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"78,478","SEATTLE, WA",04/15/2021
4453,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"78,478","SEATTLE, WA",04/15/2021
4454,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"78,478","SEATTLE, WA",04/16/2021
4455,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"78,478","SEATTLE, WA",04/16/2021
4456,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"78,478","SEATTLE, WA",02/08/2021
4457,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"78,936","SAN DIEGO, CA",10/15/2021
4458,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"80,300","SEATTLE, WA",03/17/2020
4459,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"81,390","IRVINE, CA",03/18/2022
4460,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"84,094","PALO ALTO, CA",04/09/2021
4461,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"84,094","PALO ALTO, CA",04/13/2021
4462,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"84,094","PALO ALTO, CA",04/15/2021
4463,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"84,094","PALO ALTO, CA",04/09/2021
4464,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"84,094","PALO ALTO, CA",04/13/2021
4465,"




",null,null,null,null
4466,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"84,094","PALO ALTO, CA",04/15/2021
4467,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"84,094","PALO ALTO, CA",04/16/2021
4468,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST I,"88,754","ANNAPOLIS, MD",04/08/2022
4469,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"89,100","SEATTLE, WA",02/10/2021
4470,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"89,224","SUMMER, WA",02/05/2019
4471,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"89,224","SUMNER, WA",02/19/2019
4472,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"90,000","SEATTLE, WA",03/19/2018
4473,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"91,021","SEATTLE, WA",11/24/2021
4474,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"91,021","SEATTLE, WA",11/25/2021
4475,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"91,021","SEATTLE, WA",01/17/2022
4476,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"91,021","SEATTLE, WA",03/14/2022
4477,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"91,021","SEATTLE, WA",12/13/2021
4478,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"92,019","NEW YORK, NY",12/08/2021
4479,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"92,700","SEATTLE, WA",12/03/2021
4480,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"95,480","SEATTLE, WA",03/04/2019
4481,AMAZON ROBOTICS LLC,DATA SCIENTIST I,"99,000","NORTH READING, MA",12/05/2018
4482,AMAZON ROBOTICS LLC,DATA SCIENTIST I,"99,000","NORTH READING, MA",06/26/2018
4483,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"101,300","NORTH READING, MA",05/19/2021
4484,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"101,754","NEW YORK, NY",12/10/2021
4485,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"101,900","NEW YORK, NY",05/24/2021
4486,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"101,920","BELLEVUE, WA",12/03/2021
4487,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"103,600","SEATTLE, WA",04/13/2021
4488,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"104,286","SEATTLE, WA",12/19/2018
4489,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"105,000","ARLINGTON, VA",04/11/2022
4490,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"107,300","CAMBRIDGE, MA",01/24/2020
4491,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"108,000","AUSTIN, TX",11/21/2019
4492,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"109,400","SEATTLE, WA",06/04/2018
4493,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"109,400","CHICAGO, IL",03/19/2020
4494,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"110,000","SEATTLE, WA",02/19/2020
4495,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"110,000","SEATTLE, WA",12/19/2019
4496,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"110,250","SEATTLE, WA",01/04/2021
4497,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"112,000","SEATTLE, WA",12/04/2019
4498,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"113,277","SEATTLE, WA",08/17/2021
4499,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"113,277","SEATTLE, WA",08/31/2021
4500,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"113,277","SEATTLE, WA",04/21/2022
4501,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"113,277","SEATTLE, WA",04/22/2022
4502,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"115,000","SEATTLE, WA",02/13/2020
4503,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"115,000","SEATTLE, WA",03/12/2019
4504,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"115,000","BELLEVUE, WA",02/03/2021
4505,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"118,000","SEATTLE, WA",11/30/2018
4506,"




",null,null,null,null
4507,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"118,000","SEATTLE, WA",11/30/2018
4508,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"120,000","SEATTLE, WA",06/30/2021
4509,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"120,000","EAST PALO ALTO, CA",10/21/2019
4510,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"120,000","SEATTLE, WA",10/11/2021
4511,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"120,000","SEATTLE, WA",11/06/2020
4512,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"120,000","SEATTLE, WA",04/06/2020
4513,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"120,000","SANTA BARBARA, CA",04/07/2020
4514,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"120,000","SEATTLE, WA",04/21/2020
4515,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"120,000","TEMPE,, AZ",01/17/2022
4516,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"121,000","SEATTLE, WA",01/26/2022
4517,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"121,500","EAST PALO ALTO, CA",02/04/2021
4518,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"122,000","SEATTLE, WA",01/08/2021
4519,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"122,000","SEATTLE, WA",04/05/2021
4520,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"122,000","SEATTLE, WA",04/08/2021
4521,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"122,100","SEATTLE, WA",09/26/2019
4522,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"123,000","SEATTLE, WA",04/10/2020
4523,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"123,000","SEATTLE, WA",04/22/2020
4524,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"125,000","SEATTLE, WA",12/06/2019
4525,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"125,000","SEATTLE, WA",05/14/2021
4526,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"125,000","SEATTLE, WA",05/05/2020
4527,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"125,000","SEATTLE, WA",03/23/2021
4528,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"125,000","PALO ALTO, CA",12/17/2018
4529,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"126,000","SEATTLE, WA",07/28/2021
4530,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"127,000","BELLEVUE,, WA",03/11/2022
4531,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"129,000","ARLINGTON, VA",09/24/2021
4532,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","SEATTLE, WA",08/13/2021
4533,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","PHOENIX, AZ",01/07/2021
4534,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","SUNNYVALE, CA",11/25/2021
4535,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","SEATTLE, WA",04/10/2020
4536,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","SEATTLE, WA",04/23/2020
4537,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","SEATTLE, WA",02/23/2021
4538,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","SUMNER,, WA",01/27/2022
4539,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","ARLINGTON, VA",02/22/2022
4540,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","SEATTLE, WA",01/08/2020
4541,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"130,000","SUNNYVALE, CA",12/22/2021
4542,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"132,000","SEATTLE, WA",11/06/2020
4543,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"134,000","SEATTLE, WA",01/08/2020
4544,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"134,162","NEW YORK, NY",12/13/2021
4545,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"135,000","BOSTON, MA",05/23/2021
4546,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"135,000","SEATTLE, WA",01/31/2022
4547,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST I,"135,000","JERSEY CITY, NJ",12/17/2021
4548,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"136,000","SEATTLE, WA",11/08/2021
4549,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"136,000","SEATTLE, WA",11/23/2021
4550,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"137,000","SEATTLE, WA",12/29/2021
4551,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"139,200","SUNNYVALE, CA",12/01/2021
4552,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"140,000","NEW YORK, NY",10/01/2019
4553,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","NEW YORK, NY",03/27/2020
4554,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","SEATTLE, WA",04/29/2021
4555,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","VIRGINIA BEACH,, VA",04/22/2022
4556,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","BELLEVUE,, WA",04/22/2022
4557,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","NEW YORK, NY",05/04/2020
4558,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","BOSTON, MA",03/03/2022
4559,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","WESTBOROUGH, MA",03/10/2022
4560,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","SEATTLE, WA",04/19/2021
4561,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"140,000","TEMPE, AZ",04/20/2021
4562,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"141,400","SEATTLE, WA",05/03/2021
4563,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"143,000","SEATTLE, WA",10/27/2021
4564,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"143,200","SEATTLE, WA",10/15/2021
4565,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"145,000","SEATTLE, WA",04/04/2022
4566,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"145,000","SEATTLE, WA",01/11/2022
4567,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"145,000","SEATTLE, WA",12/29/2021
4568,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"150,000","SEATTLE, WA",04/24/2020
4569,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"150,000","SUNNYVALE, CA",02/04/2020
4570,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"150,000","NEW YORK,, NY",02/24/2022
4571,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST I,"150,000","SEATTLE, WA",12/14/2021
4572,AMAZON WEB SERVICES INC,DATA SCIENTIST I,"151,000","NEW YORK, NY",11/20/2019
4573,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"151,969","BELLEVUE, WA",11/09/2021
4574,AMAZONCOM SERVICES INC,DATA SCIENTIST I,"152,000","EAST PALO ALTO, CA",12/12/2019
4575,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"152,000","SUNNYVALE, CA",12/14/2021
4576,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"152,000","SUNNYVALE, CA",12/31/2021
4577,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"152,950","SUNNYVALE, CA",04/01/2022
4578,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"155,000","LEANDER, TX",04/05/2022
4579,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"155,000","AUSTIN, TX",04/18/2022
4580,AMAZON ADVERTISING LLC,DATA SCIENTIST I,"155,000","NEW YORK, NY",02/07/2022
4581,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"165,000","NEW YORK, NY",04/14/2022
4582,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"165,000","SUNNYVALE,, CA",01/31/2022
4583,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"165,000","SUNNYVALE, CA",02/15/2022
4584,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"178,400","NEW YORK, NY",04/27/2022
4585,AMAZONCOM SERVICES LLC,DATA SCIENTIST I,"180,000","ARLINGTON, VA",02/21/2022
4586,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"59,155","ALBUQUERQUE, NM",01/11/2022
4587,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"59,509","PITTSBURGH, PA",01/11/2022
4588,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"59,509","PITTSBURGH, PA",03/02/2022
4589,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"63,066","MILWAUKEE, WI",01/11/2022
4590,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"64,085","NASHVILLE, TN",01/11/2022
4591,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"70,512","HOUSTON, TX",01/10/2022
4592,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"71,947","NEW YORK, NY",11/16/2021
4593,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"71,947","NEW YORK, NY",11/18/2021
4594,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,114","STARKVILLE, MS",04/09/2021
4595,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,114","STARKVILLE, MS",04/13/2021
4596,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,114","STARKVILLE, MS",04/15/2021
4597,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,114","STARKVILLE, MS",04/09/2021
4598,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,114","STARKVILLE, MS",04/13/2021
4599,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,114","STARKVILLE, MS",04/15/2021
4600,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,114","STARKVILLE, MS",04/20/2021
4601,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,259","AUSTIN, TX",10/12/2021
4602,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"72,259","AUSTIN, TX",01/10/2022
4603,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,259","AUSTIN, TX",01/11/2022
4604,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"72,259","AUSTIN, TX",12/23/2021
4605,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"74,963","SAN DIEGO, CA",01/11/2022
4606,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"74,963","SAN DIEGO, CA",01/11/2022
4607,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"75,421","EAST PALO ALTO, CA",11/18/2021
4608,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"77,189","SEATTLE, WA",11/04/2021
4609,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"77,189","SEATTLE, WA",11/18/2021
4610,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST II,"77,189","SEATTLE, WA",11/24/2021
4611,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"77,189","SEATTLE, WA",11/25/2021
4612,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"77,189","SEATTLE, WA",12/10/2021
4613,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"78,021","CULVER CITY, CA",02/24/2021
4614,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"79,082","AUSTIN, TX",04/15/2022
4615,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"79,872","TEMPE, AZ",01/11/2022
4616,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"81,390","SANTA MONICA,, CA",04/14/2022
4617,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"81,390","SANTA MONICA, CA",02/24/2022
4618,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"82,638","AUSTIN, TX",11/05/2021
4619,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"83,013","WILMINGTON, DE",01/11/2022
4620,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"83,470","CHICAGO, IL",04/05/2022
4621,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"83,803","TEMPE, AZ",08/04/2021
4622,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"85,738","SAN FRANCISCO, CA",04/09/2021
4623,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"85,738","SAN FRANCISCO, CA",04/13/2021
4624,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"85,738","SAN FRANCISCO, CA",04/15/2021
4625,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"85,738","SAN FRANCISCO, CA",04/09/2021
4626,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"85,738","SAN FRANCISCO, CA",04/13/2021
4627,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"85,738","SAN FRANCISCO, CA",04/15/2021
4628,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"85,738","SAN FRANCISCO, CA",04/20/2021
4629,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"86,486","ARLINGTON, VA",04/09/2021
4630,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"86,486","ARLINGTON, VA",04/13/2021
4631,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"86,486","ARLINGTON, VA",04/15/2021
4632,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"86,486","ARLINGTON, VA",04/09/2021
4633,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"86,486","ARLINGTON, VA",04/13/2021
4634,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"86,486","ARLINGTON, VA",04/15/2021
4635,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"86,486","ARLINGTON, VA",04/20/2021
4636,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"88,005","SEATTLE, WA",03/24/2021
4637,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST II,"91,021","BELLEVUE, WA",09/24/2021
4638,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","BELLEVUE, WA",09/30/2021
4639,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","BOTHELL, WA",10/01/2021
4640,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",10/04/2021
4641,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",10/26/2021
4642,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",03/30/2022
4643,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",04/06/2022
4644,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",04/11/2022
4645,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",04/26/2022
4646,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","BELLEVUE, WA",04/27/2022
4647,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","BELLEVUE, WA",01/10/2022
4648,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"91,021","SEATTLE, WA",01/10/2022
4649,AMAZON DATA SERVICES INC,DATA SCIENTIST II,"91,021","SEATTLE, WA",01/18/2022
4650,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",02/04/2022
4651,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",02/09/2022
4652,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",02/11/2022
4653,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","BELLEVUE, WA",03/15/2022
4654,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","BELLEVUE, WA",12/08/2021
4655,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",12/13/2021
4656,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"91,021","SEATTLE, WA",12/14/2021
4657,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",09/16/2021
4658,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",09/17/2021
4659,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",12/20/2021
4660,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",09/23/2021
4661,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",12/27/2021
4662,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"91,021","SEATTLE, WA",12/31/2021
4663,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"92,019","NEW YORK, NY",12/21/2021
4664,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"92,019","NEW YORK, NY",12/24/2021
4665,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"93,840","SUMNER, WA",04/17/2020
4666,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"93,840","SUMNER, WA",04/22/2020
4667,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"95,181","SAN DIEGO, CA",08/31/2021
4668,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"95,784","ARLINGTON, VA",01/11/2022
4669,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST II,"95,784","HERNDON, VA",02/24/2022
4670,AMAZON DATA SERVICES INC,DATA SCIENTIST II,"95,784","ARLINGTON, VA",03/18/2022
4671,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"95,784","ARLINGTON, VA",12/28/2021
4672,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,200","SEATTLE, WA",02/05/2020
4673,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",10/07/2020
4674,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/09/2021
4675,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/09/2021
4676,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/13/2021
4677,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/13/2021
4678,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/15/2021
4679,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/15/2021
4680,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/09/2021
4681,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/09/2021
4682,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/13/2021
4683,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/13/2021
4684,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/15/2021
4685,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/15/2021
4686,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/20/2021
4687,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",04/20/2021
4688,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"96,720","SEATTLE, WA",02/09/2021
4689,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"97,614","BOSTON, MA",01/10/2022
4690,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"97,614","CAMBRIDGE, MA",02/24/2022
4691,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"97,614","BOSTON, MA",09/21/2021
4692,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"97,614","NORTH READING, MA",12/27/2021
4693,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"98,134","PALO ALTO, CA",09/24/2021
4694,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"98,134","SAN FRANCISCO, CA",04/28/2022
4695,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"98,134","SUNNYVALE, CA",01/11/2022
4696,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"98,134","SUNNYVALE, CA",01/17/2022
4697,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"98,134","SUNNYVALE, CA",01/20/2022
4698,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"98,134","SUNNYVALE,, CA",03/21/2022
4699,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"98,134","CUPERTINO, CA",03/21/2022
4700,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"102,294","SEATTLE, WA",09/01/2021
4701,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"103,002","EAST PALO ALTO, CA",10/21/2021
4702,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"103,002","SAN FRANCISCO, CA",04/28/2022
4703,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"103,002","SAN FRANCISCO, CA",01/11/2022
4704,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"103,002","PALO ALTO, CA",01/11/2022
4705,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"103,002","SAN FRANCISCO, CA",12/10/2021
4706,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"103,400","SEATTLE, WA",03/17/2020
4707,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"103,400","BELLEVUE, WA",03/17/2020
